CircuitLength,TrackTemp,AirTemp,prev_stint_length,EventEncoded,DegradationSlope,DegradationBias,DesignedLaps,Humidity,Rainfall,SafetyCar
5513,37.47080745341616,28.148447204968942,20.0,27,-0.1245295652173935,102.8632566666667,56,61.19254658385093,0,0
5000,16.360204081632652,9.499999999999998,30.0,9,-1.40933333333333,111.883947368421,60,59.40408163265305,1,0
5412,27.627819548872186,20.53834586466165,20.0,5,-0.144229565217394,97.94339000000004,56,54.517293233082704,0,0
5412,27.627819548872186,20.53834586466165,16.0,5,-0.2043540903540896,99.48878835978836,56,54.517293233082704,0,0
5000,43.22758620689656,25.287068965517243,11.0,0,-0.2234970355731239,97.38077173913044,52,58.55603448275862,0,0
6174,31.68497409326425,28.816062176165804,13.0,21,-0.469608648056922,109.77700246305416,50,76.20310880829015,0,0
5412,28.61042944785276,23.617791411042944,22.0,5,0.2515119047619019,102.23633333333332,57,29.49079754601227,0,0
5513,37.47080745341616,28.148447204968942,19.0,27,-0.1949023199023216,103.13791534391537,56,61.19254658385093,0,0
4318,52.025,28.684166666666663,30.0,3,-2.984428571428571,100.07566666666668,71,33.8325,0,0
5000,25.715625,20.50546875,27.0,17,-0.4484894736842073,86.01882631578943,66,67.528125,0,0
5412,28.61042944785276,23.617791411042944,22.0,5,0.2928666666666719,101.44319999999992,57,29.49079754601227,0,0
5513,37.47080745341616,28.148447204968942,19.0,27,0.0020352173913031,103.95513666666666,56,61.19254658385093,0,0
4318,33.18397435897436,20.96602564102564,32.0,3,-0.1306088888888877,70.84618803418802,71,49.73076923076923,1,0
4657,47.55581395348836,29.7968992248062,16.0,22,-0.080049388209123,86.2610494623656,66,56.38449612403101,0,0
5000,43.22758620689656,25.287068965517243,6.0,0,-0.3610052631578948,94.639,52,58.55603448275862,0,0
5000,38.95074626865672,19.392537313432832,0.0,17,-1.3593155844155853,104.64082251082247,66,39.403731343283575,0,0
5412,27.627819548872186,20.53834586466165,18.0,5,-0.1582361660079055,98.3126413043478,56,54.517293233082704,0,0
4657,47.55581395348836,29.7968992248062,24.0,22,-0.2258000000000023,86.19020000000003,66,56.38449612403101,0,0
5000,43.22758620689656,25.287068965517243,16.0,0,-0.4187205882352924,95.6094705882353,52,58.55603448275862,0,0
4657,32.9223076923077,22.203076923076924,28.0,22,-0.4686395604395616,87.23308571428574,66,57.55307692307692,0,0
5000,23.469291338582668,20.947244094488195,27.0,20,-0.5844224706744857,73.2893295454545,87,58.169291338582674,0,0
5891,50.93152173913043,29.4,21.0,7,-0.1755246305418703,96.07793103448267,52,37.202173913043474,0,0
4309,51.56139240506329,23.1373417721519,7.0,24,-0.96806662902315,92.31515415019764,71,60.10126582278481,0,0
5513,37.47080745341616,28.148447204968942,20.0,27,-0.141553281423806,106.24498924731188,56,61.19254658385093,0,0
4381,27.129850746268666,20.74179104477612,32.0,12,-0.1315214667685245,82.6952218487395,70,77.19253731343284,1,0
5412,28.61042944785276,23.617791411042944,14.0,5,-0.4362107142857095,103.1985416666666,57,29.49079754601227,0,0
5000,16.360204081632652,9.499999999999998,34.0,9,-2.2390867647058807,115.93671323529416,60,59.40408163265305,1,0
5412,27.548148148148147,25.09907407407407,22.0,5,-0.2235661764705859,99.10670588235293,57,67.84722222222223,0,0
5513,37.47080745341616,28.148447204968942,24.0,27,-0.3142719298245582,103.20765789473678,56,61.19254658385093,0,0
5000,15.205755395683456,13.09568345323741,7.0,25,-1.1831272727272693,109.79463636363636,58,80.1611510791367,1,0
5000,25.715625,20.50546875,30.0,17,-2.8520999999999987,98.03128888888884,66,67.528125,0,0
5000,23.469291338582668,20.947244094488195,26.0,20,-0.5771601906158352,73.11054545454544,87,58.169291338582674,0,0
4909,16.827329192546582,10.62111801242236,28.0,10,-0.1078532019704411,80.99918620689651,63,69.4888198757764,1,0
4657,32.9223076923077,22.203076923076924,17.0,22,-0.1141435897435898,85.96864102564102,66,57.55307692307692,0,0
5891,50.93152173913043,29.4,16.0,7,-0.1242466577540111,95.81915864527626,52,37.202173913043474,0,0
4318,33.18397435897436,20.96602564102564,22.0,3,-0.2125985552115571,71.83930994152047,71,49.73076923076923,1,0
5891,50.93152173913043,29.4,28.0,7,-0.3662326369282884,97.43380632411068,52,37.202173913043474,0,0
4381,37.822513089005234,27.226701570680625,0.0,12,-0.7424852941176453,93.34676470588236,70,68.61570680628273,1,0
5412,27.548148148148147,25.09907407407407,18.0,5,-0.3523955882352962,98.25540441176476,57,67.84722222222223,0,0
5412,27.548148148148147,25.09907407407407,15.0,5,-0.2423781954887238,99.55834285714288,57,67.84722222222223,0,0
