CircuitLength,TrackTemp,AirTemp,prev_stint_length,EventEncoded,DegradationSlope,DegradationBias,DesignedLaps,Humidity,Rainfall,SafetyCar
4909,17.41898734177215,12.899367088607592,0.0,10,-2.2070438596491173,120.82539473684204,63,83.17088607594937,0,0
5303,37.40833333333334,26.69743589743589,0.0,2,-1.4539977443609045,108.9393285714286,58,43.65384615384615,0,0
5412,27.627819548872186,20.53834586466165,0.0,5,-2.8236188811188754,121.03932051282048,56,54.517293233082704,0,0
5303,37.40833333333334,26.69743589743589,0.0,2,-1.361623376623376,108.3709004329004,58,43.65384615384615,0,0
5412,28.61042944785276,23.617791411042944,0.0,5,0.0452785714285732,100.07411666666664,57,29.49079754601227,0,0
5000,52.35254237288136,26.692372881355933,0.0,23,-0.0041940339354117,70.29315517241375,71,33.246610169491525,0,0
4909,16.827329192546582,10.62111801242236,0.0,10,-1.857422824302132,125.79124384236448,63,69.4888198757764,1,0
5412,28.61042944785276,23.617791411042944,0.0,5,-0.065551470588233,103.65488235294112,57,29.49079754601227,0,0
5000,21.75696202531645,19.13860759493671,0.0,19,-0.2092362637362632,106.75080219780216,53,61.947468354430384,1,0
5281,27.98,23.12148148148148,0.0,1,1.4641393939393943,103.57887272727268,55,55.44666666666667,0,0
7004,29.82396694214876,18.568595041322315,0.0,6,-0.2458303030303047,111.95883636363632,44,54.85289256198346,0,0
5000,16.360204081632652,9.499999999999998,0.0,9,0.1816098901098905,91.69110989010989,60,59.40408163265305,1,0
4909,16.827329192546582,10.62111801242236,0.0,10,-2.105355555555558,129.5426752136752,63,69.4888198757764,1,0
5000,15.205755395683456,13.09568345323741,0.0,25,-0.7931548753665699,124.3978068181818,58,80.1611510791367,1,0
4304,47.579268292682926,21.206707317073167,0.0,14,-0.8134488636363636,100.902606060606,71,31.2109756097561,0,0
5000,25.715625,20.50546875,0.0,17,-0.1052126495726485,85.85950427350427,66,67.528125,0,0
3337,37.59555555555556,20.760740740740744,0.0,16,-0.000187096774196,77.72487956989252,78,61.42444444444444,0,0
6174,31.68497409326425,28.816062176165804,0.0,21,1.4060484848484875,90.23398181818176,50,76.20310880829015,0,0
5303,37.40833333333334,26.69743589743589,0.0,2,-1.579377708978326,108.9998771929824,58,43.65384615384615,0,0
5000,16.360204081632652,9.499999999999998,0.0,9,0.1625088235294125,91.70618382352944,60,59.40408163265305,1,0
5000,16.360204081632652,9.499999999999998,0.0,9,0.6620857843137284,93.09725490196074,60,59.40408163265305,1,0
4909,23.2608,18.0304,0.0,10,-0.1428439560439602,82.64720000000003,63,71.1368,0,0
5000,23.469291338582668,20.947244094488195,0.0,20,-0.9158947580645176,79.38438911290326,87,58.169291338582674,0,0
4909,16.827329192546582,10.62111801242236,0.0,10,-1.983291208791208,127.28671164021162,63,69.4888198757764,1,0
6174,31.68497409326425,28.816062176165804,0.0,21,1.4476848484848464,92.60581818181818,50,76.20310880829015,0,0
4909,23.2608,18.0304,0.0,10,-0.0400500556173526,80.08109247311828,63,71.1368,0,0
4318,52.025,28.684166666666663,0.0,3,0.8098438461538456,68.21531384615386,71,33.8325,0,0
5793,41.201398601398594,28.090909090909093,0.0,13,-0.0788730650154777,87.74830994152046,53,40.12447552447553,0,0
5000,23.469291338582668,20.947244094488195,0.0,20,-0.8853137096774216,79.36002822580647,87,58.169291338582674,0,0
4909,16.827329192546582,10.62111801242236,0.0,10,-1.8670854700854689,125.99355555555552,63,69.4888198757764,1,0
5412,28.61042944785276,23.617791411042944,0.0,5,-0.1737857142857112,103.25449999999998,57,29.49079754601227,0,0
4657,47.55581395348836,29.7968992248062,0.0,22,-0.119022077922077,87.20579220779219,66,56.38449612403101,0,0
4318,52.025,28.684166666666663,0.0,3,0.1689038961038974,70.88581818181817,71,33.8325,0,0
7004,29.82396694214876,18.568595041322315,0.0,6,-0.2966848484848433,115.04678181818174,44,54.85289256198346,0,0
5412,42.81975308641975,30.617283950617285,0.0,15,-0.0239665217391329,94.83832333333336,57,58.858024691358025,1,0
4909,17.41898734177215,12.899367088607592,0.0,10,-2.344360165118679,122.56378362573102,63,83.17088607594937,0,0
4657,47.55581395348836,29.7968992248062,0.0,22,-0.1929403508771915,88.79993684210523,66,56.38449612403101,0,0
7004,29.82396694214876,18.568595041322315,0.0,6,-0.2968060606060536,112.94432727272718,44,54.85289256198346,0,0
5000,25.715625,20.50546875,0.0,17,-0.226711042311661,87.18409941520467,66,67.528125,0,0
4909,16.827329192546582,10.62111801242236,0.0,10,-1.7944759168035027,123.96203201970442,63,69.4888198757764,1,0
5000,52.35254237288136,26.692372881355933,0.0,23,-0.4622594627594624,80.5574470899471,71,33.246610169491525,0,0
4259,36.10569620253165,21.50443037974684,0.0,8,-0.0190808695652207,77.06443000000004,72,54.10822784810126,0,0
5793,41.201398601398594,28.090909090909093,0.0,13,1.1092252964426872,79.7614980237154,53,40.12447552447553,0,0
4259,36.10569620253165,21.50443037974684,0.0,8,-0.0805447580645179,78.8134616935484,72,54.10822784810126,0,0
5891,40.6328125,21.29140625,0.0,7,-3.659263636363635,125.14304545454549,52,44.16796874999999,0,0
5000,43.22758620689656,25.287068965517243,0.0,0,-0.1626372649572649,96.7225042735043,52,58.55603448275862,0,0
6174,31.68497409326425,28.816062176165804,0.0,21,1.081860606060607,97.13052727272722,50,76.20310880829015,0,0
5281,28.4656050955414,24.519108280254777,0.0,1,-0.6256303030303029,96.30363636363629,58,59.05477707006369,0,0
5513,37.47080745341616,28.148447204968942,0.0,27,-0.4747692307692304,107.49873076923076,56,61.19254658385093,0,0
4657,47.55581395348836,29.7968992248062,0.0,22,-0.1019233082706772,87.91937142857145,66,56.38449612403101,0,0
5000,16.360204081632652,9.499999999999998,0.0,9,-0.0723178571428574,96.322625,60,59.40408163265305,1,0
5891,40.6328125,21.29140625,0.0,7,-2.720733333333332,116.29359999999996,52,44.16796874999999,0,0
