CircuitLength,cumulative_laps,TrackTemp,AirTemp,stint_num,EventEncoded,Humidity,Rainfall,SafetyCar
5412,55,27.548148148148147,25.09907407407407,4,5,67.84722222222223,0,0
4318,61,52.025,28.684166666666663,4,3,33.8325,0,0
5412,56,27.548148148148147,25.09907407407407,4,5,67.84722222222223,0,0
5412,55,27.548148148148147,25.09907407407407,4,5,67.84722222222223,0,0
4909,62,23.2608,18.0304,4,10,71.1368,0,0
5412,55,27.548148148148147,25.09907407407407,4,5,67.84722222222223,0,0
4381,65,27.129850746268666,20.74179104477612,4,12,77.19253731343284,1,0
5412,57,28.61042944785276,23.617791411042944,4,5,29.49079754601227,0,0
4318,61,52.025,28.684166666666663,4,3,33.8325,0,0
5000,52,43.22758620689656,25.287068965517243,4,0,58.55603448275862,0,0
4657,65,32.9223076923077,22.203076923076924,4,22,57.55307692307692,0,0
5412,53,27.548148148148147,25.09907407407407,4,5,67.84722222222223,0,0
5412,57,28.61042944785276,23.617791411042944,4,5,29.49079754601227,0,0
5000,87,23.469291338582668,20.947244094488195,4,20,58.169291338582674,0,0
5412,57,28.61042944785276,23.617791411042944,4,5,29.49079754601227,0,0
5000,26,38.95074626865672,19.392537313432832,4,17,39.403731343283575,0,0
