CircuitLength,TrackTemp,AirTemp,prev_stint_length,EventEncoded,DegradationSlope,DegradationBias,DesignedLaps,Humidity,Rainfall,SafetyCar
5412,27.548148148148147,25.09907407407407,19.0,5,1.4992058823529406,91.13429411764706,57,67.84722222222223,0,0
4318,52.025,28.684166666666663,25.0,3,-3.124385714285713,100.25936666666668,71,33.8325,0,0
5412,27.548148148148147,25.09907407407407,15.0,5,0.8622381422924899,90.46203260869564,57,67.84722222222223,0,0
5412,27.548148148148147,25.09907407407407,16.0,5,1.1357666666666684,92.00220526315783,57,67.84722222222223,0,0
4909,23.2608,18.0304,23.0,10,-5.240118181818173,118.92113636363636,63,71.1368,0,0
5412,27.548148148148147,25.09907407407407,16.0,5,1.030395256916996,90.19913043478256,57,67.84722222222223,0,0
4381,27.129850746268666,20.74179104477612,20.0,12,-0.1389911330049248,83.3588068965517,70,77.19253731343284,1,0
5412,28.61042944785276,23.617791411042944,7.0,5,-3.331017482517482,125.01667948717947,57,29.49079754601227,0,0
4318,52.025,28.684166666666663,25.0,3,-2.8993857142857125,99.58276666666664,71,33.8325,0,0
5000,43.22758620689656,25.287068965517243,14.0,0,-1.6365357142857155,99.18125,52,58.55603448275862,0,0
4657,32.9223076923077,22.203076923076924,23.0,22,-0.3622571428571422,87.47233333333331,66,57.55307692307692,0,0
5412,27.548148148148147,25.09907407407407,16.0,5,-0.2697843137254885,97.76809803921564,57,67.84722222222223,0,0
5412,28.61042944785276,23.617791411042944,15.0,5,-3.343274725274725,129.85480219780214,57,29.49079754601227,0,0
5000,23.469291338582668,20.947244094488195,8.0,20,-0.7071415384615384,70.11645846153844,87,58.169291338582674,0,0
5412,28.61042944785276,23.617791411042944,17.0,5,-1.7181035714285684,120.1932583333333,57,29.49079754601227,0,0
5000,38.95074626865672,19.392537313432832,0.0,17,-0.2548434188034188,86.18819658119658,66,39.403731343283575,0,0
