CircuitLength,TrackTemp,AirTemp,prev_stint_length,EventEncoded,DegradationSlope,DegradationBias,DesignedLaps,Humidity,Rainfall,SafetyCar
4381,26.720958083832333,18.55988023952096,21.0,14,-0.2571813725490165,88.57856862745096,70,69.31736526946108,1,0
4381,37.822513089005234,27.226701570680625,0.0,14,-0.6763824561403472,93.10502105263151,70,68.61570680628273,1,0
4657,32.9223076923077,22.203076923076924,24.0,27,-0.3089345864661662,86.28912857142858,66,57.55307692307692,0,0
4309,46.04910179640718,23.01077844311377,24.0,29,-0.8605565217391319,96.67515000000004,71,76.07784431137725,0,0
5412,23.652866242038225,18.22738853503185,21.0,5,-0.1250652173913067,98.77941666666668,57,48.82165605095541,0,0
4657,48.957317073170735,36.56585365853658,19.0,27,-0.2821715686274478,92.65437254901956,66,7.109756097560975,0,0
4657,33.838961038961045,22.674025974025977,18.0,27,-0.2255049019607833,83.03198039215684,66,63.07792207792208,0,0
4381,27.129850746268666,20.74179104477612,32.0,14,-0.3444877450980375,85.1115490196078,70,77.19253731343284,1,0
5513,37.47080745341616,28.148447204968942,18.0,32,-0.1532433497536919,105.2001655172413,56,61.19254658385093,0,0
5000,43.22758620689656,25.287068965517243,15.0,0,-0.4990769230769273,95.85628571428572,52,58.55603448275862,0,0
